date,state,city,place_type,confirmed,deaths,order_for_place,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-03-23,MG,Contagem,city,2,0,1,False,663855,3118601,0.30127,
2020-04-29,MG,Coromandel,city,7,0,13,True,27974,3119302,25.02324,
2020-04-28,MG,Coromandel,city,7,0,12,False,27974,3119302,25.02324,
2020-04-27,MG,Coromandel,city,7,0,11,False,27974,3119302,25.02324,
2020-04-26,MG,Coromandel,city,7,0,10,False,27974,3119302,25.02324,
2020-04-25,MG,Coromandel,city,5,0,9,False,27974,3119302,17.87374,
2020-04-24,MG,Coromandel,city,5,0,8,False,27974,3119302,17.87374,
2020-04-23,MG,Coromandel,city,2,0,7,False,27974,3119302,7.14950,
2020-04-22,MG,Coromandel,city,2,0,6,False,27974,3119302,7.14950,
2020-04-21,MG,Coromandel,city,2,0,5,False,27974,3119302,7.14950,
2020-04-20,MG,Coromandel,city,2,0,4,False,27974,3119302,7.14950,
2020-04-19,MG,Coromandel,city,2,0,3,False,27974,3119302,7.14950,
2020-04-18,MG,Coromandel,city,2,0,2,False,27974,3119302,7.14950,
2020-04-17,MG,Coromandel,city,2,0,1,False,27974,3119302,7.14950,
2020-04-29,MG,Coronel Fabriciano,city,6,0,43,True,109855,3119401,5.46175,
2020-04-28,MG,Coronel Fabriciano,city,6,0,42,False,109855,3119401,5.46175,
2020-04-27,MG,Coronel Fabriciano,city,6,0,41,False,109855,3119401,5.46175,
2020-04-26,MG,Coronel Fabriciano,city,6,0,40,False,109855,3119401,5.46175,
2020-04-25,MG,Coronel Fabriciano,city,6,0,39,False,109855,3119401,5.46175,
2020-04-24,MG,Coronel Fabriciano,city,6,0,38,False,109855,3119401,5.46175,
2020-04-23,MG,Coronel Fabriciano,city,6,0,37,False,109855,3119401,5.46175,
2020-04-22,MG,Coronel Fabriciano,city,6,0,36,False,109855,3119401,5.46175,
2020-04-21,MG,Coronel Fabriciano,city,6,0,35,False,109855,3119401,5.46175,
2020-04-20,MG,Coronel Fabriciano,city,6,0,34,False,109855,3119401,5.46175,
2020-04-19,MG,Coronel Fabriciano,city,6,0,33,False,109855,3119401,5.46175,
2020-04-18,MG,Coronel Fabriciano,city,6,0,32,False,109855,3119401,5.46175,
2020-04-17,MG,Coronel Fabriciano,city,3,0,31,False,109855,3119401,2.73087,
2020-04-16,MG,Coronel Fabriciano,city,3,0,30,False,109855,3119401,2.73087,
2020-04-15,MG,Coronel Fabriciano,city,3,0,29,False,109855,3119401,2.73087,
2020-04-14,MG,Coronel Fabriciano,city,3,0,28,False,109855,3119401,2.73087,
2020-04-13,MG,Coronel Fabriciano,city,2,0,27,False,109855,3119401,1.82058,
2020-04-12,MG,Coronel Fabriciano,city,2,0,26,False,109855,3119401,1.82058,
2020-04-11,MG,Coronel Fabriciano,city,2,0,25,False,109855,3119401,1.82058,
2020-04-10,MG,Coronel Fabriciano,city,2,0,24,False,109855,3119401,1.82058,
2020-04-09,MG,Coronel Fabriciano,city,2,0,23,False,109855,3119401,1.82058,
2020-04-08,MG,Coronel Fabriciano,city,2,0,22,False,109855,3119401,1.82058,
2020-04-07,MG,Coronel Fabriciano,city,2,0,21,False,109855,3119401,1.82058,
2020-04-06,MG,Coronel Fabriciano,city,1,0,20,False,109855,3119401,0.91029,
2020-04-05,MG,Coronel Fabriciano,city,1,0,19,False,109855,3119401,0.91029,
2020-04-04,MG,Coronel Fabriciano,city,1,0,18,False,109855,3119401,0.91029,
2020-04-03,MG,Coronel Fabriciano,city,1,0,17,False,109855,3119401,0.91029,
2020-04-02,MG,Coronel Fabriciano,city,1,0,16,False,109855,3119401,0.91029,
2020-04-01,MG,Coronel Fabriciano,city,1,0,15,False,109855,3119401,0.91029,
2020-03-31,MG,Coronel Fabriciano,city,1,0,14,False,109855,3119401,0.91029,
2020-03-30,MG,Coronel Fabriciano,city,1,0,13,False,109855,3119401,0.91029,
2020-03-29,MG,Coronel Fabriciano,city,1,0,12,False,109855,3119401,0.91029,
2020-03-28,MG,Coronel Fabriciano,city,1,0,11,False,109855,3119401,0.91029,
2020-03-27,MG,Coronel Fabriciano,city,1,0,10,False,109855,3119401,0.91029,
2020-03-26,MG,Coronel Fabriciano,city,1,0,9,False,109855,3119401,0.91029,
2020-03-25,MG,Coronel Fabriciano,city,1,0,8,False,109855,3119401,0.91029,
2020-03-24,MG,Coronel Fabriciano,city,1,0,7,False,109855,3119401,0.91029,
2020-03-23,MG,Coronel Fabriciano,city,1,0,6,False,109855,3119401,0.91029,
2020-03-21,MG,Coronel Fabriciano,city,2,0,5,False,109855,3119401,1.82058,
2020-03-20,MG,Coronel Fabriciano,city,1,0,4,False,109855,3119401,0.91029,
2020-03-19,MG,Coronel Fabriciano,city,1,0,3,False,109855,3119401,0.91029,
2020-03-18,MG,Coronel Fabriciano,city,1,0,2,False,109855,3119401,0.91029,
2020-03-17,MG,Coronel Fabriciano,city,1,0,1,False,109855,3119401,0.91029,
2020-04-29,MG,Curvelo,city,0,0,10,True,80129,3120904,,
2020-04-28,MG,Curvelo,city,0,0,9,False,80129,3120904,,
2020-04-27,MG,Curvelo,city,0,0,8,False,80129,3120904,,
2020-04-26,MG,Curvelo,city,0,0,7,False,80129,3120904,,
2020-04-25,MG,Curvelo,city,0,0,6,False,80129,3120904,,
2020-04-24,MG,Curvelo,city,0,0,5,False,80129,3120904,,
2020-04-23,MG,Curvelo,city,0,0,4,False,80129,3120904,,
2020-04-22,MG,Curvelo,city,1,0,3,False,80129,3120904,1.24799,
2020-04-21,MG,Curvelo,city,1,0,2,False,80129,3120904,1.24799,
2020-04-20,MG,Curvelo,city,1,0,1,False,80129,3120904,1.24799,
2020-04-29,MG,Diogo de Vasconcelos,city,1,0,1,True,3802,3121704,26.30195,
2020-04-29,MG,Divinésia,city,1,0,24,True,3417,3121902,29.26544,
2020-04-28,MG,Divinésia,city,1,0,23,False,3417,3121902,29.26544,
2020-04-27,MG,Divinésia,city,1,0,22,False,3417,3121902,29.26544,
2020-04-26,MG,Divinésia,city,1,0,21,False,3417,3121902,29.26544,
2020-04-25,MG,Divinésia,city,1,0,20,False,3417,3121902,29.26544,
2020-04-24,MG,Divinésia,city,1,0,19,False,3417,3121902,29.26544,
2020-04-23,MG,Divinésia,city,1,0,18,False,3417,3121902,29.26544,
2020-04-22,MG,Divinésia,city,1,0,17,False,3417,3121902,29.26544,
2020-04-21,MG,Divinésia,city,1,0,16,False,3417,3121902,29.26544,
2020-04-20,MG,Divinésia,city,1,0,15,False,3417,3121902,29.26544,
2020-04-19,MG,Divinésia,city,1,0,14,False,3417,3121902,29.26544,
2020-04-18,MG,Divinésia,city,1,0,13,False,3417,3121902,29.26544,
2020-04-17,MG,Divinésia,city,1,0,12,False,3417,3121902,29.26544,
2020-04-16,MG,Divinésia,city,1,0,11,False,3417,3121902,29.26544,
2020-04-15,MG,Divinésia,city,1,0,10,False,3417,3121902,29.26544,
2020-04-14,MG,Divinésia,city,1,0,9,False,3417,3121902,29.26544,
2020-04-13,MG,Divinésia,city,1,0,8,False,3417,3121902,29.26544,
2020-04-12,MG,Divinésia,city,1,0,7,False,3417,3121902,29.26544,
2020-04-11,MG,Divinésia,city,1,0,6,False,3417,3121902,29.26544,
2020-04-10,MG,Divinésia,city,1,0,5,False,3417,3121902,29.26544,
2020-04-09,MG,Divinésia,city,1,0,4,False,3417,3121902,29.26544,
2020-04-08,MG,Divinésia,city,1,0,3,False,3417,3121902,29.26544,
2020-04-07,MG,Divinésia,city,1,0,2,False,3417,3121902,29.26544,
2020-04-06,MG,Divinésia,city,1,0,1,False,3417,3121902,29.26544,
2020-04-29,MG,Divinópolis,city,75,1,51,True,238230,3122306,31.48218,0.0133
2020-04-28,MG,Divinópolis,city,60,1,50,False,238230,3122306,25.18574,0.0167
2020-04-27,MG,Divinópolis,city,61,1,49,False,238230,3122306,25.60551,0.0164
2020-04-26,MG,Divinópolis,city,58,1,48,False,238230,3122306,24.34622,0.0172
2020-04-25,MG,Divinópolis,city,58,1,47,False,238230,3122306,24.34622,0.0172
2020-04-24,MG,Divinópolis,city,51,1,46,False,238230,3122306,21.40788,0.0196
2020-04-23,MG,Divinópolis,city,41,1,45,False,238230,3122306,17.21026,0.0244
2020-04-22,MG,Divinópolis,city,41,1,44,False,238230,3122306,17.21026,0.0244
2020-04-21,MG,Divinópolis,city,41,1,43,False,238230,3122306,17.21026,0.0244
2020-04-20,MG,Divinópolis,city,39,1,42,False,238230,3122306,16.37073,0.0256
2020-04-19,MG,Divinópolis,city,37,1,41,False,238230,3122306,15.53121,0.0270
2020-04-18,MG,Divinópolis,city,36,1,40,False,238230,3122306,15.11145,0.0278
2020-04-17,MG,Divinópolis,city,36,1,39,False,238230,3122306,15.11145,0.0278
2020-04-16,MG,Divinópolis,city,35,1,38,False,238230,3122306,14.69168,0.0286
2020-04-15,MG,Divinópolis,city,31,1,37,False,238230,3122306,13.01263,0.0323
2020-04-14,MG,Divinópolis,city,31,1,36,False,238230,3122306,13.01263,0.0323
2020-04-13,MG,Divinópolis,city,21,1,35,False,238230,3122306,8.81501,0.0476
2020-04-12,MG,Divinópolis,city,21,1,34,False,238230,3122306,8.81501,0.0476
2020-04-11,MG,Divinópolis,city,21,1,33,False,238230,3122306,8.81501,0.0476
2020-04-10,MG,Divinópolis,city,19,1,32,False,238230,3122306,7.97549,0.0526
2020-04-09,MG,Divinópolis,city,19,0,31,False,238230,3122306,7.97549,
2020-04-08,MG,Divinópolis,city,16,0,30,False,238230,3122306,6.71620,
2020-04-07,MG,Divinópolis,city,15,0,29,False,238230,3122306,6.29644,
2020-04-06,MG,Divinópolis,city,15,0,28,False,238230,3122306,6.29644,
2020-04-05,MG,Divinópolis,city,15,0,27,False,238230,3122306,6.29644,
2020-04-04,MG,Divinópolis,city,14,0,26,False,238230,3122306,5.87667,
2020-04-03,MG,Divinópolis,city,12,0,25,False,238230,3122306,5.03715,
2020-04-02,MG,Divinópolis,city,9,0,24,False,238230,3122306,3.77786,
2020-04-01,MG,Divinópolis,city,13,0,23,False,238230,3122306,5.45691,
2020-03-31,MG,Divinópolis,city,9,0,22,False,238230,3122306,3.77786,
2020-03-30,MG,Divinópolis,city,9,0,21,False,238230,3122306,3.77786,
2020-03-29,MG,Divinópolis,city,7,0,20,False,238230,3122306,2.93834,
2020-03-28,MG,Divinópolis,city,5,0,19,False,238230,3122306,2.09881,
2020-03-27,MG,Divinópolis,city,5,0,18,False,238230,3122306,2.09881,
2020-03-26,MG,Divinópolis,city,2,0,17,False,238230,3122306,0.83952,
2020-03-25,MG,Divinópolis,city,1,0,16,False,238230,3122306,0.41976,
2020-03-24,MG,Divinópolis,city,1,0,15,False,238230,3122306,0.41976,
2020-03-23,MG,Divinópolis,city,1,0,14,False,238230,3122306,0.41976,
2020-03-21,MG,Divinópolis,city,1,0,13,False,238230,3122306,0.41976,
2020-03-20,MG,Divinópolis,city,1,0,12,False,238230,3122306,0.41976,
2020-03-19,MG,Divinópolis,city,1,0,11,False,238230,3122306,0.41976,
2020-03-18,MG,Divinópolis,city,1,0,10,False,238230,3122306,0.41976,
2020-03-17,MG,Divinópolis,city,1,0,9,False,238230,3122306,0.41976,
2020-03-16,MG,Divinópolis,city,1,0,8,False,238230,3122306,0.41976,
2020-03-14,MG,Divinópolis,city,1,0,7,False,238230,3122306,0.41976,
2020-03-13,MG,Divinópolis,city,1,0,6,False,238230,3122306,0.41976,
2020-03-12,MG,Divinópolis,city,1,0,5,False,238230,3122306,0.41976,
2020-03-11,MG,Divinópolis,city,1,0,4,False,238230,3122306,0.41976,
2020-03-10,MG,Divinópolis,city,1,0,3,False,238230,3122306,0.41976,
2020-03-09,MG,Divinópolis,city,1,0,2,False,238230,3122306,0.41976,
2020-03-08,MG,Divinópolis,city,1,0,1,False,238230,3122306,0.41976,
2020-04-29,MG,Esmeraldas,city,1,0,27,True,70552,3124104,1.41739,
2020-04-28,MG,Esmeraldas,city,1,0,26,False,70552,3124104,1.41739,
2020-04-27,MG,Esmeraldas,city,1,0,25,False,70552,3124104,1.41739,
2020-04-26,MG,Esmeraldas,city,1,0,24,False,70552,3124104,1.41739,
2020-04-25,MG,Esmeraldas,city,1,0,23,False,70552,3124104,1.41739,
2020-04-24,MG,Esmeraldas,city,1,0,22,False,70552,3124104,1.41739,
2020-04-23,MG,Esmeraldas,city,1,0,21,False,70552,3124104,1.41739,
2020-04-22,MG,Esmeraldas,city,1,0,20,False,70552,3124104,1.41739,
2020-04-21,MG,Esmeraldas,city,1,0,19,False,70552,3124104,1.41739,
2020-04-20,MG,Esmeraldas,city,1,0,18,False,70552,3124104,1.41739,
2020-04-19,MG,Esmeraldas,city,1,0,17,False,70552,3124104,1.41739,
2020-04-18,MG,Esmeraldas,city,1,0,16,False,70552,3124104,1.41739,
2020-04-17,MG,Esmeraldas,city,1,0,15,False,70552,3124104,1.41739,
2020-04-16,MG,Esmeraldas,city,1,0,14,False,70552,3124104,1.41739,
2020-04-15,MG,Esmeraldas,city,1,0,13,False,70552,3124104,1.41739,
2020-04-14,MG,Esmeraldas,city,1,0,12,False,70552,3124104,1.41739,
2020-04-13,MG,Esmeraldas,city,1,0,11,False,70552,3124104,1.41739,
2020-04-12,MG,Esmeraldas,city,1,0,10,False,70552,3124104,1.41739,
2020-04-11,MG,Esmeraldas,city,1,0,9,False,70552,3124104,1.41739,
2020-04-10,MG,Esmeraldas,city,1,0,8,False,70552,3124104,1.41739,
2020-04-09,MG,Esmeraldas,city,1,0,7,False,70552,3124104,1.41739,
2020-04-08,MG,Esmeraldas,city,1,0,6,False,70552,3124104,1.41739,
2020-04-07,MG,Esmeraldas,city,1,0,5,False,70552,3124104,1.41739,
2020-04-06,MG,Esmeraldas,city,1,0,4,False,70552,3124104,1.41739,
2020-04-05,MG,Esmeraldas,city,1,0,3,False,70552,3124104,1.41739,
2020-04-04,MG,Esmeraldas,city,1,0,2,False,70552,3124104,1.41739,
2020-04-03,MG,Esmeraldas,city,1,0,1,False,70552,3124104,1.41739,
2020-04-29,MG,Espera Feliz,city,5,0,12,True,24951,3124203,20.03928,
2020-04-28,MG,Espera Feliz,city,5,0,11,False,24951,3124203,20.03928,
2020-04-27,MG,Espera Feliz,city,5,0,10,False,24951,3124203,20.03928,
2020-04-26,MG,Espera Feliz,city,5,0,9,False,24951,3124203,20.03928,
2020-04-25,MG,Espera Feliz,city,5,0,8,False,24951,3124203,20.03928,
2020-04-24,MG,Espera Feliz,city,5,0,7,False,24951,3124203,20.03928,
2020-04-23,MG,Espera Feliz,city,4,0,6,False,24951,3124203,16.03142,
2020-04-22,MG,Espera Feliz,city,3,0,5,False,24951,3124203,12.02357,
2020-04-21,MG,Espera Feliz,city,2,0,4,False,24951,3124203,8.01571,
2020-04-20,MG,Espera Feliz,city,2,0,3,False,24951,3124203,8.01571,
2020-04-19,MG,Espera Feliz,city,2,0,2,False,24951,3124203,8.01571,
2020-04-18,MG,Espera Feliz,city,2,0,1,False,24951,3124203,8.01571,
2020-04-29,MG,Espinosa,city,1,1,18,True,31617,3124302,3.16286,1.0000
2020-04-28,MG,Espinosa,city,1,1,17,False,31617,3124302,3.16286,1.0000
2020-04-27,MG,Espinosa,city,1,1,16,False,31617,3124302,3.16286,1.0000
2020-04-26,MG,Espinosa,city,1,1,15,False,31617,3124302,3.16286,1.0000
2020-04-25,MG,Espinosa,city,1,1,14,False,31617,3124302,3.16286,1.0000
2020-04-24,MG,Espinosa,city,1,1,13,False,31617,3124302,3.16286,1.0000
2020-04-23,MG,Espinosa,city,1,1,12,False,31617,3124302,3.16286,1.0000
2020-04-22,MG,Espinosa,city,1,1,11,False,31617,3124302,3.16286,1.0000
2020-04-21,MG,Espinosa,city,1,1,10,False,31617,3124302,3.16286,1.0000
2020-04-20,MG,Espinosa,city,1,1,9,False,31617,3124302,3.16286,1.0000
2020-04-19,MG,Espinosa,city,0,0,8,False,31617,3124302,,
2020-04-18,MG,Espinosa,city,0,0,7,False,31617,3124302,,
2020-04-17,MG,Espinosa,city,0,0,6,False,31617,3124302,,
2020-04-16,MG,Espinosa,city,0,0,5,False,31617,3124302,,
2020-04-15,MG,Espinosa,city,0,0,4,False,31617,3124302,,
2020-04-14,MG,Espinosa,city,0,0,3,False,31617,3124302,,
2020-04-13,MG,Espinosa,city,1,0,2,False,31617,3124302,3.16286,
2020-04-12,MG,Espinosa,city,1,0,1,False,31617,3124302,3.16286,
2020-04-29,MG,Espírito Santo do Dourado,city,1,0,9,True,4692,3124401,21.31287,
2020-04-28,MG,Espírito Santo do Dourado,city,1,0,8,False,4692,3124401,21.31287,
2020-04-27,MG,Espírito Santo do Dourado,city,1,0,7,False,4692,3124401,21.31287,
2020-04-26,MG,Espírito Santo do Dourado,city,1,0,6,False,4692,3124401,21.31287,
2020-04-25,MG,Espírito Santo do Dourado,city,1,0,5,False,4692,3124401,21.31287,
2020-04-24,MG,Espírito Santo do Dourado,city,1,0,4,False,4692,3124401,21.31287,
2020-04-23,MG,Espírito Santo do Dourado,city,1,0,3,False,4692,3124401,21.31287,
2020-04-22,MG,Espírito Santo do Dourado,city,1,0,2,False,4692,3124401,21.31287,
2020-04-21,MG,Espírito Santo do Dourado,city,1,0,1,False,4692,3124401,21.31287,
2020-04-29,MG,Estiva,city,1,0,6,True,11354,3124500,8.80747,
2020-04-28,MG,Estiva,city,1,0,5,False,11354,3124500,8.80747,
2020-04-27,MG,Estiva,city,1,0,4,False,11354,3124500,8.80747,
2020-04-26,MG,Estiva,city,1,0,3,False,11354,3124500,8.80747,
2020-04-25,MG,Estiva,city,1,0,2,False,11354,3124500,8.80747,
2020-04-24,MG,Estiva,city,1,0,1,False,11354,3124500,8.80747,
2020-04-29,MG,Extrema,city,27,1,32,True,36225,3125101,74.53416,0.0370
2020-04-28,MG,Extrema,city,22,1,31,False,36225,3125101,60.73154,0.0455
2020-04-27,MG,Extrema,city,21,1,30,False,36225,3125101,57.97101,0.0476
2020-04-26,MG,Extrema,city,21,1,29,False,36225,3125101,57.97101,0.0476
2020-04-25,MG,Extrema,city,20,1,28,False,36225,3125101,55.21049,0.0500
2020-04-24,MG,Extrema,city,21,1,27,False,36225,3125101,57.97101,0.0476
2020-04-23,MG,Extrema,city,20,1,26,False,36225,3125101,55.21049,0.0500
2020-04-22,MG,Extrema,city,20,1,25,False,36225,3125101,55.21049,0.0500
2020-04-21,MG,Extrema,city,19,1,24,False,36225,3125101,52.44997,0.0526
2020-04-20,MG,Extrema,city,16,1,23,False,36225,3125101,44.16839,0.0625
2020-04-19,MG,Extrema,city,13,0,22,False,36225,3125101,35.88682,
2020-04-18,MG,Extrema,city,12,0,21,False,36225,3125101,33.12629,
2020-04-17,MG,Extrema,city,10,0,20,False,36225,3125101,27.60524,
2020-04-16,MG,Extrema,city,10,0,19,False,36225,3125101,27.60524,
2020-04-15,MG,Extrema,city,5,0,18,False,36225,3125101,13.80262,
2020-04-14,MG,Extrema,city,5,0,17,False,36225,3125101,13.80262,
2020-04-13,MG,Extrema,city,5,0,16,False,36225,3125101,13.80262,
2020-04-12,MG,Extrema,city,5,0,15,False,36225,3125101,13.80262,
2020-04-11,MG,Extrema,city,2,0,14,False,36225,3125101,5.52105,
2020-04-10,MG,Extrema,city,2,0,13,False,36225,3125101,5.52105,
2020-04-09,MG,Extrema,city,2,0,12,False,36225,3125101,5.52105,
2020-04-08,MG,Extrema,city,2,0,11,False,36225,3125101,5.52105,
2020-04-07,MG,Extrema,city,1,0,10,False,36225,3125101,2.76052,
2020-04-06,MG,Extrema,city,1,0,9,False,36225,3125101,2.76052,
2020-04-05,MG,Extrema,city,1,0,8,False,36225,3125101,2.76052,
2020-04-04,MG,Extrema,city,1,0,7,False,36225,3125101,2.76052,
2020-04-03,MG,Extrema,city,1,0,6,False,36225,3125101,2.76052,
2020-04-02,MG,Extrema,city,1,0,5,False,36225,3125101,2.76052,
2020-04-01,MG,Extrema,city,1,0,4,False,36225,3125101,2.76052,
2020-03-31,MG,Extrema,city,1,0,3,False,36225,3125101,2.76052,
2020-03-30,MG,Extrema,city,1,0,2,False,36225,3125101,2.76052,
2020-03-29,MG,Extrema,city,1,0,1,False,36225,3125101,2.76052,
2020-04-29,MG,Faria Lemos,city,1,0,4,True,3241,3125309,30.85467,
2020-04-28,MG,Faria Lemos,city,1,0,3,False,3241,3125309,30.85467,
2020-04-27,MG,Faria Lemos,city,1,0,2,False,3241,3125309,30.85467,
2020-04-26,MG,Faria Lemos,city,1,0,1,False,3241,3125309,30.85467,
2020-04-29,MG,Ferros,city,5,0,19,True,9820,3125903,50.91650,
2020-04-28,MG,Ferros,city,5,0,18,False,9820,3125903,50.91650,
2020-04-27,MG,Ferros,city,5,0,17,False,9820,3125903,50.91650,
2020-04-26,MG,Ferros,city,5,0,16,False,9820,3125903,50.91650,
2020-04-25,MG,Ferros,city,5,0,15,False,9820,3125903,50.91650,
2020-04-24,MG,Ferros,city,5,0,14,False,9820,3125903,50.91650,
2020-04-23,MG,Ferros,city,5,0,13,False,9820,3125903,50.91650,
2020-04-22,MG,Ferros,city,5,0,12,False,9820,3125903,50.91650,
2020-04-21,MG,Ferros,city,5,0,11,False,9820,3125903,50.91650,
2020-04-20,MG,Ferros,city,3,0,10,False,9820,3125903,30.54990,
2020-04-19,MG,Ferros,city,3,0,9,False,9820,3125903,30.54990,
2020-04-18,MG,Ferros,city,3,0,8,False,9820,3125903,30.54990,
2020-04-17,MG,Ferros,city,3,0,7,False,9820,3125903,30.54990,
2020-04-16,MG,Ferros,city,3,0,6,False,9820,3125903,30.54990,
2020-04-15,MG,Ferros,city,3,0,5,False,9820,3125903,30.54990,
2020-04-14,MG,Ferros,city,3,0,4,False,9820,3125903,30.54990,
2020-04-13,MG,Ferros,city,3,0,3,False,9820,3125903,30.54990,
2020-04-12,MG,Ferros,city,3,0,2,False,9820,3125903,30.54990,
2020-04-11,MG,Ferros,city,3,0,1,False,9820,3125903,30.54990,
2020-04-29,MG,Formiga,city,2,0,24,True,67683,3126109,2.95495,
2020-04-28,MG,Formiga,city,2,0,23,False,67683,3126109,2.95495,
2020-04-27,MG,Formiga,city,1,0,22,False,67683,3126109,1.47748,
2020-04-26,MG,Formiga,city,1,0,21,False,67683,3126109,1.47748,
2020-04-25,MG,Formiga,city,1,0,20,False,67683,3126109,1.47748,
2020-04-24,MG,Formiga,city,1,0,19,False,67683,3126109,1.47748,
2020-04-23,MG,Formiga,city,1,0,18,False,67683,3126109,1.47748,
2020-04-22,MG,Formiga,city,5,0,17,False,67683,3126109,7.38738,
2020-04-21,MG,Formiga,city,3,0,16,False,67683,3126109,4.43243,
2020-04-20,MG,Formiga,city,2,0,15,False,67683,3126109,2.95495,
2020-04-19,MG,Formiga,city,2,0,14,False,67683,3126109,2.95495,
2020-04-18,MG,Formiga,city,1,0,13,False,67683,3126109,1.47748,
2020-04-17,MG,Formiga,city,0,0,12,False,67683,3126109,,
2020-04-16,MG,Formiga,city,2,0,11,False,67683,3126109,2.95495,
2020-04-15,MG,Formiga,city,0,0,10,False,67683,3126109,,
2020-04-14,MG,Formiga,city,0,0,9,False,67683,3126109,,
2020-04-13,MG,Formiga,city,0,0,8,False,67683,3126109,,
2020-04-12,MG,Formiga,city,0,0,7,False,67683,3126109,,
2020-04-11,MG,Formiga,city,0,0,6,False,67683,3126109,,
2020-04-10,MG,Formiga,city,0,0,5,False,67683,3126109,,
2020-04-09,MG,Formiga,city,1,0,4,False,67683,3126109,1.47748,
2020-04-08,MG,Formiga,city,0,0,3,False,67683,3126109,,
2020-04-07,MG,Formiga,city,0,0,2,False,67683,3126109,,
2020-04-06,MG,Formiga,city,1,0,1,False,67683,3126109,1.47748,
2020-04-29,MG,Frutal,city,5,0,24,True,59496,3127107,8.40393,
2020-04-28,MG,Frutal,city,5,0,23,False,59496,3127107,8.40393,
2020-04-27,MG,Frutal,city,5,0,22,False,59496,3127107,8.40393,
2020-04-26,MG,Frutal,city,2,0,21,False,59496,3127107,3.36157,
2020-04-25,MG,Frutal,city,2,0,20,False,59496,3127107,3.36157,
2020-04-24,MG,Frutal,city,2,0,19,False,59496,3127107,3.36157,
2020-04-23,MG,Frutal,city,2,0,18,False,59496,3127107,3.36157,
2020-04-22,MG,Frutal,city,2,0,17,False,59496,3127107,3.36157,
2020-04-21,MG,Frutal,city,2,0,16,False,59496,3127107,3.36157,
2020-04-20,MG,Frutal,city,2,0,15,False,59496,3127107,3.36157,
2020-04-19,MG,Frutal,city,2,0,14,False,59496,3127107,3.36157,
2020-04-18,MG,Frutal,city,2,0,13,False,59496,3127107,3.36157,
2020-04-17,MG,Frutal,city,2,0,12,False,59496,3127107,3.36157,
2020-04-16,MG,Frutal,city,2,0,11,False,59496,3127107,3.36157,
2020-04-15,MG,Frutal,city,2,0,10,False,59496,3127107,3.36157,
2020-04-14,MG,Frutal,city,2,0,9,False,59496,3127107,3.36157,
2020-04-13,MG,Frutal,city,1,0,8,False,59496,3127107,1.68079,
2020-04-12,MG,Frutal,city,1,0,7,False,59496,3127107,1.68079,
2020-04-11,MG,Frutal,city,1,0,6,False,59496,3127107,1.68079,
2020-04-10,MG,Frutal,city,1,0,5,False,59496,3127107,1.68079,
2020-04-09,MG,Frutal,city,1,0,4,False,59496,3127107,1.68079,
2020-04-08,MG,Frutal,city,1,0,3,False,59496,3127107,1.68079,
2020-04-07,MG,Frutal,city,1,0,2,False,59496,3127107,1.68079,
2020-04-06,MG,Frutal,city,1,0,1,False,59496,3127107,1.68079,
2020-04-29,MG,Goianá,city,2,0,16,True,3966,3127388,50.42864,
2020-04-28,MG,Goianá,city,2,0,15,False,3966,3127388,50.42864,
2020-04-27,MG,Goianá,city,2,0,14,False,3966,3127388,50.42864,
2020-04-26,MG,Goianá,city,2,0,13,False,3966,3127388,50.42864,
2020-04-25,MG,Goianá,city,2,0,12,False,3966,3127388,50.42864,
2020-04-24,MG,Goianá,city,2,0,11,False,3966,3127388,50.42864,
2020-04-23,MG,Goianá,city,2,0,10,False,3966,3127388,50.42864,
2020-04-22,MG,Goianá,city,3,0,9,False,3966,3127388,75.64297,
2020-04-21,MG,Goianá,city,3,0,8,False,3966,3127388,75.64297,
2020-04-20,MG,Goianá,city,3,0,7,False,3966,3127388,75.64297,
2020-04-19,MG,Goianá,city,3,0,6,False,3966,3127388,75.64297,
2020-04-18,MG,Goianá,city,3,0,5,False,3966,3127388,75.64297,
2020-04-17,MG,Goianá,city,3,0,4,False,3966,3127388,75.64297,
2020-04-16,MG,Goianá,city,3,0,3,False,3966,3127388,75.64297,
2020-04-15,MG,Goianá,city,1,0,2,False,3966,3127388,25.21432,
2020-04-14,MG,Goianá,city,1,0,1,False,3966,3127388,25.21432,
2020-04-29,MG,Governador Valadares,city,21,3,35,True,279885,3127701,7.50308,0.1429
2020-04-28,MG,Governador Valadares,city,15,3,34,False,279885,3127701,5.35934,0.2000
2020-04-27,MG,Governador Valadares,city,15,3,33,False,279885,3127701,5.35934,0.2000
2020-04-26,MG,Governador Valadares,city,14,3,32,False,279885,3127701,5.00205,0.2143
2020-04-25,MG,Governador Valadares,city,14,2,31,False,279885,3127701,5.00205,0.1429
2020-04-24,MG,Governador Valadares,city,11,2,30,False,279885,3127701,3.93019,0.1818
2020-04-23,MG,Governador Valadares,city,10,2,29,False,279885,3127701,3.57290,0.2000
2020-04-22,MG,Governador Valadares,city,11,2,28,False,279885,3127701,3.93019,0.1818
2020-04-21,MG,Governador Valadares,city,10,2,27,False,279885,3127701,3.57290,0.2000
2020-04-20,MG,Governador Valadares,city,8,2,26,False,279885,3127701,2.85832,0.2500
2020-04-19,MG,Governador Valadares,city,6,2,25,False,279885,3127701,2.14374,0.3333
